Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,4/18/2016,4/18/2016,2,3198.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Call Center Internal,4/18/2016,4/18/2016,1,1758.00
Treadclimber,Online Display,CAM33860 dodmagtdrt1,Web,4/18/2016,4/18/2016,1,2278.10
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,4/18/2016,4/18/2016,8,13909.00
Treadclimber,Online Display,CAM48928 DODSTLTDL8,Web,4/18/2016,4/18/2016,1,2984.09
Bowflex Max Trainer,Online Display,CAM49246 DODSTLEDL1,Web,4/18/2016,4/18/2016,5,8204.00
Bowflex Selecttech Dumbbells,Online Search,CAM30793 SAWDOSG2D,Call Center Internal,4/18/2016,4/18/2016,1,622.61
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,4/18/2016,4/18/2016,1,3057.96
Treadclimber,Online Search,CAM44065 SAWDOSG2TMOBILE2,Call Center Internal,4/18/2016,4/18/2016,0,55.96
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,4/18/2016,4/18/2016,4,6604.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,4/18/2016,4/18/2016,1,1599.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,4/18/2016,4/18/2016,0,38.98
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,4/18/2016,4/18/2016,2,4998.20
Bowflex Catalog,Online Search,CAM32376 dosg2csl1,Web,4/18/2016,4/18/2016,0,51.88
Bowflex Catalog,Online Search,CAM32380 dosmsncsl1,Web,4/18/2016,4/18/2016,0,133.97
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,4/18/2016,4/18/2016,3,1814.97
Bowflex Home Gyms,Online Search,CAM37109 dosbigsl3,Web,4/18/2016,4/18/2016,0,16.98
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,4/18/2016,4/18/2016,3,7126.30
Treadclimber,Online Search,CAM37493 dosbitsl6,Web,4/18/2016,4/18/2016,1,2297.08
Treadclimber,Online Search,CAM37494 dosbitsl7,Web,4/18/2016,4/18/2016,1,2029.10
Treadclimber,Online Search,CAM39442 dosbitgl1tc,Web,4/18/2016,4/18/2016,3,6215.27
Treadclimber,Online Search,CAM43666 dosg2tmobile4,Web,4/18/2016,4/18/2016,1,2138.09
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/18/2016,4/18/2016,8,12791.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,4/18/2016,4/18/2016,13,21811.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/18/2016,4/18/2016,23,35496.99
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,4/18/2016,4/18/2016,6,11967.00
Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,Web,4/18/2016,4/18/2016,1,2199.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,4/18/2016,4/18/2016,2,3357.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,4/18/2016,4/18/2016,6,9144.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,4/18/2016,4/18/2016,3,3697.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/18/2016,4/18/2016,1,1049.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,4/18/2016,4/18/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/18/2016,4/18/2016,3,4847.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,4/18/2016,4/18/2016,1,2616.99
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,4/18/2016,4/18/2016,1,1049.00
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Web,4/18/2016,4/18/2016,1,2029.10
Bowflex Catalog,Online Shopping,CAM33966 dofg2cfeed1,Web,4/18/2016,4/18/2016,0,106.94
Treadclimber,Online Shopping,CAM44450 dofbitfeed2,Web,4/18/2016,4/18/2016,1,2029.10
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/18/2016,4/18/2016,7,10317.99
Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,Web,4/18/2016,4/18/2016,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Web,4/18/2016,4/18/2016,6,9953.00
Bowflex Catalog,Online Shopping,CAM48980 DOFG2CFEED3,Web,4/18/2016,4/18/2016,0,41.35
Bowflex Max Trainer,Online Social,CAM48200 SAWDOXFBESCODE,Call Center Internal,4/18/2016,4/18/2016,1,1698.00
Bowflex Home Gyms,Online Social,CAM48212 SAWDOXFBGSCODE,Call Center Internal,4/18/2016,4/18/2016,0,462.78
Treadclimber,Online Social,CAM48186 DOXFBTSCODE003,Web,4/18/2016,4/18/2016,1,2157.07
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Web,4/18/2016,4/18/2016,9,15118.00
Bowflex Selecttech Dumbbells,Online Social,CAM48208 DOXFBDSCODE002,Web,4/18/2016,4/18/2016,1,688.00
Bowflex Selecttech Dumbbells,Online Social,CAM48209 DOXFBDSCODE003,Web,4/18/2016,4/18/2016,1,549.00
Treadclimber,Print,CAM48586 P0116WEBMDCSYFW,Call Center Internal,4/18/2016,4/18/2016,1,1758.00
Treadclimber,Short Form,CAM48497 ION*N120HKINGTIC,Call Center Internal,4/18/2016,4/18/2016,1,2029.10
Treadclimber,Short Form,CAM48498 INSPN120HKINGTIC,Call Center Internal,4/18/2016,4/18/2016,1,2278.10
Treadclimber,Short Form,CAM48503 BRNGN120HKINGTIC,Call Center Internal,4/18/2016,4/18/2016,1,1599.00
Treadclimber,Short Form,CAM48518 INSPN180HKINGTIC,Call Center Internal,4/18/2016,4/18/2016,2,3976.10
Treadclimber,Short Form,CAM48521 HMM*N180HKINGTIC,Call Center Internal,4/18/2016,4/18/2016,2,4262.07
Bowflex Max Trainer,Short Form,CAM48745 SUNDN120J14FSTIC,Call Center Internal,4/18/2016,4/18/2016,1,1857.00
Bowflex Max Trainer,Short Form,CAM48748 SPKEN120J14FSTIC,Call Center Internal,4/18/2016,4/18/2016,1,1748.00
Bowflex Max Trainer,Short Form,CAM48772 VEL*N180JACFSTIC,Call Center Internal,4/18/2016,4/18/2016,1,1049.00
Bowflex Max Trainer,Short Form,CAM48779 DISMN60*J14FSTIC,Call Center Internal,4/18/2016,4/18/2016,2,3357.00
Bowflex Max Trainer,Short Form,CAM48793 HERON5MNHAMFSTIC,Call Center Internal,4/18/2016,4/18/2016,1,1599.00
Bowflex Max Trainer,Short Form,CAM49156 FOXNN120J14FSTIC,Call Center Internal,4/18/2016,4/18/2016,1,2199.00
Treadclimber,Short Form,CAM49228 INSPN120BOO16TIC,Call Center Internal,4/18/2016,4/18/2016,1,2213.99
Treadclimber,Short Form,CAM49229 METVN120BOO16TIC,Call Center Internal,4/18/2016,4/18/2016,1,1049.00
Treadclimber,Short Form,CAM48521 HMM*N180HKINGTIC,Third Party Call Center - Evolve,4/18/2016,4/18/2016,1,2462.99
Bowflex Max Trainer,Short Form,CAM48748 SPKEN120J14FSTIC,Third Party Call Center - Evolve,4/18/2016,4/18/2016,1,1449.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/18/2016,4/18/2016,3,5575.10
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,4/18/2016,4/18/2016,1,1879.04
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,4/18/2016,4/18/2016,2,4058.20
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,4/18/2016,4/18/2016,7,13287.00
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,4/18/2016,4/19/2016,1,2210.68
Bowflex Max Trainer,Electronic - Short Form,CAM49296 DSEESF16B,Call Center Internal,4/18/2016,4/19/2016,1,1599.00
Treadclimber,Electronic - Short Form,CAM36298 dsetsf11g,Web,4/18/2016,4/19/2016,2,4998.20
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,4/18/2016,4/19/2016,2,3098.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM11920 SAWWEBST,Call Center Internal,4/18/2016,4/19/2016,1,1099.00
Bowflex Catalog,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Call Center Internal,4/18/2016,4/19/2016,1,2358.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,4/18/2016,4/19/2016,2,3569.98
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,4/18/2016,4/19/2016,7,10953.20
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,4/18/2016,4/19/2016,3,3946.00
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,4/18/2016,4/19/2016,1,1913.99
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,4/18/2016,4/19/2016,2,5292.44
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/18/2016,4/19/2016,1,349.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,4/18/2016,4/19/2016,2,1098.00
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,4/18/2016,4/19/2016,2,4879.61
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,4/18/2016,4/19/2016,0,108.99
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,4/18/2016,4/19/2016,0,49.98
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM34888 degdbst,Web,4/18/2016,4/19/2016,3,1447.00
Bowflex Max Trainer,Electronic - UnSourced,CAM41189 degemax,Web,4/18/2016,4/19/2016,22,36335.93
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,4/18/2016,4/19/2016,11,17405.09
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,4/18/2016,4/19/2016,1,2278.10
Bowflex Max Trainer,Online Display,CAM44221 SAWDODYAHE,Call Center Internal,4/18/2016,4/19/2016,0,6.01
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,4/18/2016,4/19/2016,1,1049.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Call Center Internal,4/18/2016,4/19/2016,1,1148.00
Bowflex Selecttech Dumbbells,Online Display,CAM39081 dodrfddl1,Web,4/18/2016,4/19/2016,1,728.99
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,4/18/2016,4/19/2016,2,2698.00
Bowflex Selecttech Dumbbells,Online Display,CAM47267 DODCTODDL2,Web,4/18/2016,4/19/2016,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM30793 SAWDOSG2D,Call Center Internal,4/18/2016,4/19/2016,2,3660.62
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,4/18/2016,4/19/2016,0,654.27
Treadclimber,Online Search,CAM32595 SAWDOSBIT,Call Center Internal,4/18/2016,4/19/2016,1,2029.10
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,4/18/2016,4/19/2016,1,2199.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,4/18/2016,4/19/2016,9,13002.19
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Third Party Call Center - Evolve,4/18/2016,4/19/2016,1,1449.00
Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,Web,4/18/2016,4/19/2016,2,3406.99
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,4/18/2016,4/19/2016,3,4884.98
Bowflex Catalog,Online Search,CAM32376 dosg2csl1,Web,4/18/2016,4/19/2016,1,38.96
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,4/18/2016,4/19/2016,3,2013.99
Treadclimber,Online Search,CAM36885 dosbitsl2,Web,4/18/2016,4/19/2016,1,1869.15
Bowflex Selecttech Dumbbells,Online Search,CAM37148 dosg2dsl12,Web,4/18/2016,4/19/2016,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM37428 dosg2dsl14,Web,4/18/2016,4/19/2016,2,1535.00
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,4/18/2016,4/19/2016,4,10053.34
Bowflex Selecttech Dumbbells,Online Search,CAM37741 dosbidsl9,Web,4/18/2016,4/19/2016,1,349.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,4/18/2016,4/19/2016,0,38.98
Treadclimber,Online Search,CAM39442 dosbitgl1tc,Web,4/18/2016,4/19/2016,1,2029.10
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/18/2016,4/19/2016,7,11172.99
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,4/18/2016,4/19/2016,8,12360.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/18/2016,4/19/2016,13,21745.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,4/18/2016,4/19/2016,2,3798.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,4/18/2016,4/19/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,4/18/2016,4/19/2016,1,2199.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,4/18/2016,4/19/2016,3,3856.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,4/18/2016,4/19/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/18/2016,4/19/2016,3,4797.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/18/2016,4/19/2016,1,2199.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,4/18/2016,4/19/2016,3,4456.00
Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,Web,4/18/2016,4/19/2016,1,2508.00
Bowflex Catalog,Online Shopping,CAM33953 SAWDOFG2C,Call Center Internal,4/18/2016,4/19/2016,1,1758.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,4/18/2016,4/19/2016,3,4939.59
Treadclimber,Online Shopping,CAM45437 ICAOFG2TFEED1,Call Center Internal,4/18/2016,4/19/2016,1,2199.00
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Call Center Internal,4/18/2016,4/19/2016,1,1698.00
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Web,4/18/2016,4/19/2016,3,7080.25
Bowflex Catalog,Online Shopping,CAM33966 dofg2cfeed1,Web,4/18/2016,4/19/2016,0,25.37
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/18/2016,4/19/2016,13,17845.00
Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,Web,4/18/2016,4/19/2016,1,2199.00
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Web,4/18/2016,4/19/2016,2,2098.00
Bowflex Max Trainer,Online Social,CAM45898 DOXFBERESPONSE,Call Center Internal,4/18/2016,4/19/2016,1,1119.30
Bowflex Selecttech Dumbbells,Online Social,CAM48206 SAWDOXFBDSCODE,Call Center Internal,4/18/2016,4/19/2016,1,597.00
Bowflex Max Trainer,Online Social,CAM47172 DOXFBEGL1,Web,4/18/2016,4/19/2016,1,2199.00
Treadclimber,Online Social,CAM48185 DOXFBTSCODE002,Web,4/18/2016,4/19/2016,1,2029.10
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Web,4/18/2016,4/19/2016,3,4346.00
Bowflex Max Trainer,Online Social,CAM48203 DOXFBESCODE003,Web,4/18/2016,4/19/2016,1,1599.00
Bowflex Max Trainer,Online Social,CAM48205 DOXFBESCODE005,Web,4/18/2016,4/19/2016,2,3257.00
Bowflex Selecttech Dumbbells,Online Social,CAM48208 DOXFBDSCODE002,Web,4/18/2016,4/19/2016,1,986.00
Bowflex Selecttech Dumbbells,Online Social,CAM48209 DOXFBDSCODE003,Web,4/18/2016,4/19/2016,3,1844.00
Treadclimber,Short Form,CAM48501 METVN120HKINGTIC,Call Center Internal,4/18/2016,4/19/2016,1,2358.00
Treadclimber,Short Form,CAM48514 DISEN60*HKINGTIC,Call Center Internal,4/18/2016,4/19/2016,1,1599.00
Bowflex Max Trainer,Short Form,CAM48745 SUNDN120J14FSTIC,Call Center Internal,4/18/2016,4/19/2016,1,2199.00
Bowflex Max Trainer,Short Form,CAM48751 ION*N120J14FSTIC,Call Center Internal,4/18/2016,4/19/2016,1,1599.00
Bowflex Max Trainer,Short Form,CAM48753 RELZN120J14FSTIC,Call Center Internal,4/18/2016,4/19/2016,1,1049.00
Bowflex Max Trainer,Short Form,CAM48755 GRITN120J14FSTIC,Call Center Internal,4/18/2016,4/19/2016,1,687.00
Bowflex Max Trainer,Short Form,CAM48779 DISMN60*J14FSTIC,Call Center Internal,4/18/2016,4/19/2016,1,1599.00
Bowflex Max Trainer,Short Form,CAM48791 IFC*N5MNHAMFSTIC,Call Center Internal,4/18/2016,4/19/2016,1,1698.00
Treadclimber,Short Form,CAM49226 HMM*N120WMN16TIC,Call Center Internal,4/18/2016,4/19/2016,1,786.00
Treadclimber,Short Form,CAM49229 METVN120BOO16TIC,Call Center Internal,4/18/2016,4/19/2016,2,4999.09
Treadclimber,Short Form,CAM49237 MOVSN120BOO16TIC,Call Center Internal,4/18/2016,4/19/2016,1,1599.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/18/2016,4/19/2016,1,2321.74
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,4/18/2016,4/19/2016,0,227.98
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,4/18/2016,4/19/2016,4,4069.10
Bowflex Revolution,Un-Sourced,CAM40829 1800REVOLUTION,Call Center Internal,4/18/2016,4/19/2016,0,.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,4/18/2016,4/19/2016,6,9336.28
Bowflex Max Trainer,Electronic - Short Form,CAM48876 DSEESF15A,Web,4/18/2016,4/20/2016,1,1599.00
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,4/18/2016,4/20/2016,1,329.00
