Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,4/27/2015,4/28/2015,4,5696.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,4/27/2015,4/28/2015,9,13291.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Call Center Internal,4/27/2015,4/28/2015,1,1599.00
Bowflex Max Trainer,Short Form,CAM47193 VEL*N120HAMBYTIC,Call Center Internal,4/27/2015,4/28/2015,1,1999.00
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,4/27/2015,4/28/2015,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,4/27/2015,4/28/2015,1,1499.00
Bowflex Max Trainer,Short Form,CAM47192 SUNDN120HAMBYTIC,Third Party Call Center - Evolve,4/27/2015,4/28/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,4/27/2015,4/28/2015,2,2598.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,4/27/2015,4/28/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/27/2015,4/28/2015,7,9093.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,4/27/2015,4/28/2015,12,15288.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,4/27/2015,4/28/2015,6,7944.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/27/2015,4/28/2015,5,7895.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,4/27/2015,4/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,4/27/2015,4/28/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/27/2015,4/28/2015,4,5846.00
Bowflex Max Trainer,Online Shopping,CAM44937 dofszefeed1,Web,4/27/2015,4/28/2015,2,3248.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,4/27/2015,4/28/2015,2,3098.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,4/27/2015,4/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/27/2015,4/28/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,4/27/2015,4/28/2015,1,1498.99
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/27/2015,4/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,4/27/2015,4/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,4/27/2015,4/28/2015,1,1099.00
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,4/27/2015,4/29/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,4/27/2015,4/29/2015,2,2698.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,4/27/2015,4/29/2015,9,12716.95
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,4/27/2015,4/29/2015,7,9693.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,4/27/2015,4/29/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM45155 SAWDOFSZE,Call Center Internal,4/27/2015,4/29/2015,1,1099.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,4/27/2015,4/29/2015,7,10593.00
Bowflex Max Trainer,Short Form,CAM47189 AMC*L60*HAMF*TIC,Call Center Internal,4/27/2015,4/29/2015,1,1499.00
Bowflex Max Trainer,Short Form,CAM47386 WNATN120HAMBYTIC,Call Center Internal,4/27/2015,4/29/2015,1,1449.00
Bowflex Max Trainer,Short Form,CAM47527 AMC*N60*NOTSTTIC,Call Center Internal,4/27/2015,4/29/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Third Party Call Center - Evolve,4/27/2015,4/29/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,4/27/2015,4/29/2015,2,3147.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,4/27/2015,4/29/2015,1,999.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,4/27/2015,4/29/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/27/2015,4/29/2015,8,12291.99
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,4/27/2015,4/29/2015,7,10302.01
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,4/27/2015,4/29/2015,3,3097.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/27/2015,4/29/2015,6,8394.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,4/27/2015,4/29/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/27/2015,4/29/2015,11,15689.00
Bowflex Max Trainer,Online Shopping,CAM44937 dofszefeed1,Web,4/27/2015,4/29/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,4/27/2015,4/29/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/27/2015,4/29/2015,3,4797.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/27/2015,4/29/2015,5,7145.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,4/27/2015,4/29/2015,2,2698.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,4/27/2015,4/29/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,4/27/2015,4/30/2015,3,4797.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,4/27/2015,4/30/2015,6,7994.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,4/27/2015,4/30/2015,1,1099.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,4/27/2015,4/30/2015,7,9843.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Call Center Internal,4/27/2015,4/30/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,4/27/2015,4/30/2015,2,3098.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,4/27/2015,4/30/2015,6,8594.00
Bowflex Max Trainer,Short Form,CAM45601 VEL*N180BFMAXTIC,Call Center Internal,4/27/2015,4/30/2015,1,1099.00
Bowflex Max Trainer,Short Form,CAM47192 SUNDN120HAMBYTIC,Call Center Internal,4/27/2015,4/30/2015,1,1499.00
Bowflex Max Trainer,Short Form,CAM47196 ESQ*N120HAMBYTIC,Call Center Internal,4/27/2015,4/30/2015,1,1499.00
Bowflex Max Trainer,Short Form,CAM47199 VH1CN120HAMBYTIC,Call Center Internal,4/27/2015,4/30/2015,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,4/27/2015,4/30/2015,1,1098.99
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,4/27/2015,4/30/2015,2,2997.99
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/27/2015,4/30/2015,4,6446.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,4/27/2015,4/30/2015,4,5896.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,4/27/2015,4/30/2015,3,4947.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/27/2015,4/30/2015,8,11792.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/27/2015,4/30/2015,6,8893.99
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,4/27/2015,4/30/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/27/2015,4/30/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,4/27/2015,4/30/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,4/27/2015,4/30/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM45800 DSEESF14J,Web,4/27/2015,4/30/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/27/2015,4/30/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,4/27/2015,4/30/2015,3,4797.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,4/27/2015,4/30/2015,3,4197.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,4/27/2015,5/1/2015,3,3547.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,4/27/2015,5/1/2015,4,5796.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,4/27/2015,5/1/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,4/27/2015,5/1/2015,9,11091.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,4/27/2015,5/1/2015,1,1499.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,4/27/2015,5/1/2015,6,5845.90
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,4/27/2015,5/1/2015,1,1099.00
Bowflex Max Trainer,Short Form,CAM47385 RELZ*N120HAMBYTIC,Call Center Internal,4/27/2015,5/1/2015,1,1099.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,4/27/2015,5/1/2015,1,1099.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,4/27/2015,5/1/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/27/2015,5/1/2015,4,6296.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,4/27/2015,5/1/2015,8,10241.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/27/2015,5/1/2015,3,4797.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,4/27/2015,5/1/2015,2,2698.00
Bowflex Max Trainer,Online Search,CAM44565 dosbiesl5,Web,4/27/2015,5/1/2015,1,1099.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/27/2015,5/1/2015,3,4797.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,4/27/2015,5/1/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,4/27/2015,5/1/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/27/2015,5/1/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,4/27/2015,5/1/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM45799 DSEESF14I,Web,4/27/2015,5/1/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/27/2015,5/1/2015,1,1099.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,4/27/2015,5/1/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,4/27/2015,5/2/2015,2,2998.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,4/27/2015,5/2/2015,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,4/27/2015,5/2/2015,4,4752.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,4/27/2015,5/2/2015,3,4697.00
Bowflex Max Trainer,Short Form,CAM47192 SUNDN120HAMBYTIC,Call Center Internal,4/27/2015,5/2/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,4/27/2015,5/2/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,4/27/2015,5/2/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,4/27/2015,5/2/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,4/27/2015,5/2/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,4/27/2015,5/2/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/27/2015,5/2/2015,3,4697.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,4/27/2015,5/2/2015,7,10593.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,4/27/2015,5/2/2015,6,9894.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/27/2015,5/2/2015,7,10693.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,4/27/2015,5/2/2015,2,3198.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/27/2015,5/2/2015,12,16538.00
Bowflex Max Trainer,Online Shopping,CAM44937 dofszefeed1,Web,4/27/2015,5/2/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,4/27/2015,5/2/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,4/27/2015,5/2/2015,1,1099.00
Bowflex Max Trainer,Electronic - Short Form,CAM45387 DSEESF14E,Web,4/27/2015,5/2/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,4/27/2015,5/2/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/27/2015,5/2/2015,1,1848.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,4/27/2015,5/2/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,4/27/2015,5/2/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,4/27/2015,5/3/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,4/27/2015,5/3/2015,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,4/27/2015,5/3/2015,2,2998.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,4/27/2015,5/3/2015,3,4197.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,4/27/2015,5/3/2015,1,1099.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,4/27/2015,5/3/2015,7,10443.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,4/27/2015,5/3/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,4/27/2015,5/3/2015,1,1099.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,4/27/2015,5/3/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/27/2015,5/3/2015,4,5696.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,4/27/2015,5/3/2015,8,11192.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,4/27/2015,5/3/2015,5,7645.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/27/2015,5/3/2015,9,13391.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,4/27/2015,5/3/2015,1,1749.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/27/2015,5/3/2015,17,21189.90
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,4/27/2015,5/3/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,4/27/2015,5/3/2015,2,2698.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/27/2015,5/3/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,4/27/2015,5/3/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM45736 DODRFEDL3,Web,4/27/2015,5/3/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM45800 DSEESF14J,Web,4/27/2015,5/3/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/27/2015,5/3/2015,7,10843.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,4/27/2015,5/3/2015,1,1599.00
