Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,5/25/2015,5/30/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,5/25/2015,5/30/2015,4,5896.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,5/25/2015,5/30/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM43991 SAWWEBTC_BMT,Call Center Internal,5/25/2015,5/31/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM44220 SAWDODRFE,Call Center Internal,5/25/2015,5/31/2015,1,1449.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,5/25/2015,5/31/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/25/2015,5/31/2015,1,1749.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/25/2015,5/31/2015,3,4647.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,5/25/2015,5/31/2015,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/25/2015,5/31/2015,1,1099.00
Bowflex Max Trainer,Short Form,CAM44932 FXLOL60*MITCHTIC,Call Center Internal,5/25/2015,5/31/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,5/25/2015,5/31/2015,2,2698.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/25/2015,5/31/2015,9,12491.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,5/25/2015,5/31/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/25/2015,5/31/2015,12,15788.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/25/2015,5/31/2015,22,30903.95
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/25/2015,5/31/2015,7,10843.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/25/2015,5/31/2015,5,6895.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/25/2015,5/31/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,5/25/2015,5/31/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,5/25/2015,5/31/2015,12,19138.00
Bowflex Max Trainer,Online Shopping,CAM44937 dofszefeed1,Web,5/25/2015,5/31/2015,1,1749.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,5/25/2015,5/31/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,5/25/2015,5/31/2015,2,3198.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Web,5/25/2015,5/31/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,5/25/2015,5/31/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,5/25/2015,5/31/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,5/25/2015,5/31/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,5/25/2015,5/31/2015,1,1649.00
Bowflex Max Trainer,Electronic - Short Form,CAM45799 DSEESF14I,Web,5/25/2015,5/31/2015,1,1099.00
Bowflex Max Trainer,Online Display,CAM45910 DODADCEDL3,Web,5/25/2015,5/31/2015,2,3098.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,5/25/2015,5/31/2015,4,6396.00
Bowflex Max Trainer,Online Search,CAM47153 DOSBIEML2,Web,5/25/2015,5/31/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,5/25/2015,5/31/2015,3,4297.00
